mass_1 mass_2 luminosity_distance dec ra psi phase theta_jn geocent_time
34.19415 24.56663 1779.017 -0.8192918 2.0663992638340005 4.676814 4.265188 1.403265 1127713222
26.8748 54.04612 2389.521 0.2444272 2.5888252087945602 0.3930024 5.658454 1.599448 1127715241
30.01323 37.72823 1493.913 -0.5706559 4.838177005139414 0.7376086 1.193771 1.023375 1127717219
38.72294 22.28803 2470.622 -0.06678455 3.0222737685592165 4.845003 0.2627433 2.344764 1127719241
10.49587 25.11517 2243.808 -0.008916377 4.763997175706436 4.767411 3.19505 1.238295 1127721238
62.3866 25.27933 1108.741 1.151111 4.8679972766597075 6.063612 5.738364 0.7164683 1127723231
24.57386 24.363 2445.415 -0.1581391 2.7201889727050457 4.83956 5.210522 0.4894593 1127725224
12.76097 35.26905 2348.32 -0.7910575 4.644731152560098 0.8307145 1.980972 1.624534 1127727238
64.11667 37.56664 1799.69 -0.6754907 4.5884542877950025 4.994483 4.370614 2.24061 1127729240
44.70336 22.43951 1916.555 -1.368206 0.9033892147071825 3.333042 4.496336 2.396196 1127731219
12.20107 13.20637 1924.221 -0.04524374 6.120698686723017 4.388126 0.8207062 1.192041 1127733221
61.70744 33.46636 2367.774 0.4901694 0.8777012474256267 3.604229 3.272638 0.3224842 1127735227
5.895111 19.69787 2111.223 0.5344503 3.0356898360671494 2.986215 2.428573 1.249608 1127737238
54.98703 48.64682 1967.919 -0.7290311 2.48912989283167 2.026018 1.032011 1.255629 1127739218
57.70927 42.23944 2321.21 -0.9007905 4.095197111736752 1.832734 5.883928 1.257822 1127741217
48.74619 35.37667 688.1413 0.1570629 3.108835136930111 2.590113 6.005767 0.9129328 1127743234
41.22586 3.654377 2306.264 0.1554978 2.2238880628913194 2.119814 5.061392 2.420618 1127745240
40.68436 8.426621 1674.787 -0.2887456 4.363192851325266 4.688926 1.412559 0.8538876 1127747220
36.83987 51.94976 2143.085 -0.02702207 1.9548087413222461 1.270566 2.369107 1.785259 1127749219
63.84306 8.402255 1371.24 -0.1439794 2.386092864029685 2.814509 3.180881 2.601688 1127751221
25.0424 8.448524 2176.436 0.6094584 4.535087039611653 2.812654 0.13368 2.380133 1127753217
16.27878 23.33745 2479.968 0.2153306 4.615809915577529 1.871724 2.134959 2.212544 1127755222
52.9521 3.827136 2226.788 0.1157274 3.994601438336076 0.5463239 2.378399 0.8295884 1127757232
49.36552 7.116526 1344.179 -0.6188206 1.1467884973480764 0.5194148 5.363855 0.7704181 1127759230
58.53046 25.65608 1900.27 -0.2603876 0.3018599399456221 2.473204 5.456017 1.429815 1127761218
6.216927 27.06393 1516.192 1.271488 4.053574158625679 4.633915 4.682667 0.2986069 1127763239
51.49142 25.84641 1941.844 1.290112 4.200133835843417 4.682966 2.704151 1.897441 1127765218
13.32828 49.30294 1038.67 -1.252689 5.717212049775526 5.812616 2.392562 1.515286 1127767220
16.7022 16.81522 2472.225 0.3602314 3.5742158697048367 5.00631 2.44712 1.289009 1127769235
33.6001 10.76287 2029.716 0.5052851 2.837060336862102 5.533319 0.06188422 1.221226 1127771231
64.4059 18.80088 2113.369 0.224825 5.363016964639655 3.841168 0.8334949 1.912215 1127773233
63.96429 35.94556 1178.181 -0.91267 3.941666053224232 0.1846472 5.75464 1.737668 1127775230
63.94701 40.85488 2370.145 -0.6522199 0.38401774101109964 4.275028 4.381483 1.693133 1127777227
5.636773 5.171915 2166.858 0.7979611 0.6844716517025304 2.314997 2.679037 0.7764738 1127779220
29.95005 14.48708 2226.218 0.9832336 2.801032184050179 0.9542992 2.918975 1.034649 1127781218
55.18243 24.21092 2141.918 0.4399324 1.6097459135871546 0.9941055 3.324939 2.269232 1127783237
52.04625 14.88783 2395.892 0.2295178 0.74994062681251 4.607401 0.4591168 1.875191 1127785232
61.47807 7.25166 2097.462 -0.5397537 5.84676695929852 2.55347 3.64307 1.355549 1127787230
52.27693 5.853433 804.2103 0.837581 0.3461286608889864 0.5214349 0.8241454 0.6545246 1127789240
36.31853 30.07339 1239.049 -0.7290465 2.478134010258124 0.3937614 2.806652 1.220269 1127791226
42.87141 23.19462 2262.438 -0.6771591 5.104898415864206 0.8937407 0.2955509 1.446401 1127793223
63.47253 40.23623 1932.989 -0.2586041 0.5227149738729864 2.01028 5.302677 1.969989 1127795222
27.29975 12.08609 1115.525 -0.4246999 4.779979198758134 4.430146 4.307562 2.020491 1127797223
20.93888 7.470314 2299.401 0.3734398 4.2622414930901655 4.031692 3.335707 2.305726 1127799239
62.70292 21.17855 1720.341 -0.7465987 3.3103672934321153 5.307488 5.412733 2.056071 1127801217
61.38788 41.78687 1624.384 1.150698 5.1631899665316965 5.630948 1.625039 0.9988058 1127803227
16.0293 17.94156 1154.488 1.290369 3.6468145678900115 4.166686 2.005409 2.02097 1127805223
52.57077 12.82165 1836.639 0.3886787 2.292684745038038 4.793755 2.963868 1.197802 1127807224
39.44981 7.723727 1164.421 -1.246127 4.001013030379887 2.239866 5.629914 2.525552 1127809223
38.25766 30.57376 1533.663 -0.04039731 3.8570732182215366 0.5360023 0.9959906 1.020118 1127811239
38.63982 3.390552 1640.338 -0.4510441 3.2927881998711896 4.653673 0.2561564 0.3604257 1127813218
6.646007 33.729 1792.311 -0.6632568 0.5301400917366692 4.195138 1.567659 0.5407535 1127815230
25.75738 20.85173 2003.515 -0.2884583 0.4030309456126844 3.676264 0.9255315 1.412647 1127817226
32.82535 53.69553 2256.959 -1.024625 3.6694244006739396 0.4583051 6.143874 2.260339 1127819227
43.34893 12.08498 1839.637 -0.2946773 2.753746324300643 0.9568352 2.802305 1.66088 1127821232
48.20502 7.712016 892.7104 -1.230575 4.469272585754858 6.061256 2.020442 0.7457057 1127823231
39.09713 12.02596 2258.487 -0.1759168 5.9445968067829895 0.4506646 4.383044 2.026635 1127825236
50.78045 50.51967 1287.404 -0.06884743 3.8521431739154437 5.112401 2.402175 1.345393 1127827220
34.30498 29.06718 1796.544 0.9135717 0.7861784726253092 6.118294 5.830013 1.589658 1127829232
62.29012 40.39754 1613.984 -0.171514 5.283983047624112 4.125016 0.123441 2.99528 1127831229
25.77247 21.25234 2030.997 -0.07122111 0.5054276700818292 5.723544 0.9112113 2.440079 1127833220
34.82882 13.23077 2086.423 -0.268448 0.6485491422342449 4.253334 2.850115 1.473776 1127835234
48.70641 30.9525 2068.814 -0.2267088 4.063475337165052 3.108406 3.359541 2.230342 1127837225
61.25002 47.21646 1436.68 -0.2652631 0.4092385183455036 5.77423 2.159489 1.447559 1127839224
35.47812 45.64608 2430.775 0.9139086 3.2262024893079584 0.685675 3.955138 1.139075 1127841237
50.87149 23.67154 2112.085 0.6940672 4.3593926053235705 3.505878 5.943551 1.574222 1127843222
29.77234 51.58411 2218.487 -0.8028624 5.001284768493839 4.677887 4.55 1.789734 1127845223
54.19427 39.69112 1133.075 1.006517 1.2763236332236403 4.418135 1.312068 1.219067 1127847241
61.66767 39.03123 1051.906 0.2249841 5.345437710939201 0.9058853 5.461299 1.214477 1127849233
56.138 9.292131 2229.358 0.2119786 3.7349982288669494 2.467523 3.637223 1.181787 1127851240
36.05776 31.67183 1339.853 -1.406046 1.6826127499650312 5.002827 3.711095 1.816408 1127853234
39.53118 40.38076 2395.754 0.6534095 3.71732703903281 0.6884319 0.36786 2.443923 1127855239
50.87395 3.025907 1663.976 -0.003713378 3.4404040313226716 1.609805 1.333833 1.749603 1127857241
56.8436 40.83729 851.0228 0.7411482 1.6528711356210835 0.6025065 5.590915 1.988595 1127859230
49.66399 20.43716 2332.08 0.2860613 5.1393331832459594 1.314116 2.495515 0.6767047 1127861239
5.049911 36.9254 2127.773 -0.1105098 0.837349937005186 1.383757 1.012882 0.956582 1127863229
46.58662 17.98605 2036.719 -0.2376506 5.281954943240613 1.315189 0.3302508 2.098688 1127865222
27.47884 37.46468 805.2432 1.318662 1.9922305250790515 0.3817914 1.636613 2.894383 1127867241
26.51838 3.679175 1890.096 -0.1617229 0.2557587827893286 2.472938 2.98145 1.18159 1127869230
13.03335 50.27634 2430.411 -0.5464399 0.9425547421257789 5.145249 4.976176 0.8922708 1127871223
60.32295 39.80424 1691.691 -0.2468091 3.806154255419372 5.451831 2.685147 2.057231 1127873217
49.18029 28.24176 1453.242 -0.5355024 2.561100694102336 0.05474722 4.16809 1.100353 1127875218
37.97658 33.79818 1216.767 -1.18594 1.5948085484985342 2.726673 0.4896073 1.321749 1127877225
56.66722 52.36259 2052.844 0.5610029 1.487853268072925 1.530811 3.511648 1.828501 1127879218
44.53136 21.63708 1721.185 0.07865573 3.157933386492644 3.006826 2.824939 1.647977 1127881220
17.29033 23.43547 1292.75 1.301256 1.9681617254670556 5.173813 3.474864 1.470556 1127883234
59.61447 25.52525 1905.671 0.4565945 5.259737875893464 0.5994329 4.378027 0.3249027 1127885234
20.69684 42.92725 2488.732 0.3226306 3.5825509421544695 2.331505 2.570824 1.63911 1127887240
20.25713 17.72215 2009.715 0.8347308 3.129228721677194 4.692775 1.031128 2.285023 1127889221
57.84477 50.38698 1614.74 1.044236 6.060642735449349 1.118098 5.78918 0.6740167 1127891238
27.20332 42.89732 2081.872 1.18549 2.4772211015067143 0.05492196 3.565305 1.436211 1127893236
7.316238 16.87896 1710.678 0.1169486 3.9262871621601363 2.664258 0.06427574 2.228479 1127895239
17.65747 52.33843 848.0977 0.08577932 4.275575390681027 3.342673 2.643992 1.499449 1127897239
51.37556 39.54585 2444.866 0.8003248 2.1519215812429167 1.902461 3.672203 2.514233 1127899230
21.61586 35.68221 2116.888 0.4006927 4.14872886366966 5.826094 0.08271361 1.817149 1127901218
21.05039 19.58427 1882.91 -1.244153 5.504636987518737 5.236543 0.9395117 0.8639504 1127903219
37.35528 8.024488 1926.057 1.238492 5.30845102389749 1.556001 3.490518 1.28687 1127905223
50.97108 53.43199 2046.73 -0.466288 5.472577731705954 1.991452 5.526654 2.27897 1127907221
54.01248 38.43561 1765.999 0.1665488 4.3441325045848345 3.427704 2.138774 1.348376 1127909237
54.20743 17.02765 1761.1 -0.561676 4.6091969281248595 0.6504237 5.160585 2.582885 1127911225
16.84114 40.04052 1759.009 -0.9810522 6.16350988195218 3.413051 5.293555 1.531256 1127913218
8.167242 41.27779 2388.223 0.6938783 5.422470672942566 0.2194925 5.968953 1.196475 1127915223
26.81609 47.70785 2068.779 -0.06312712 1.1616553522211959 0.5836386 4.872538 2.531473 1127917240
16.09745 17.10887 2084.506 -0.6425307 3.1319222688750443 4.885172 3.715034 2.314032 1127919234
15.15917 14.94607 1597.321 -0.1401512 0.9067365862023777 1.139909 0.9631122 2.468107 1127921232
51.9217 35.03337 1804.021 -0.06972627 0.13478006981625157 4.293518 4.460298 2.323283 1127923241
47.42345 7.64904 1816.382 -1.222603 5.780961191658847 0.7177055 3.518869 2.5762 1127925222
24.02872 50.22387 1158.132 -1.135482 0.06604819296938302 2.398629 4.563472 0.5021062 1127927237
7.146088 35.08888 882.082 1.053455 0.5230525171531824 3.022229 3.277611 1.992881 1127929223
22.94345 11.18166 2004.584 -0.5053007 4.245300937093546 6.240049 1.332281 1.635519 1127931239
7.114434 34.98369 2015.248 -0.02762991 5.863966382776837 4.930099 4.486251 1.321343 1127933236
43.07904 49.31362 2118.931 0.572394 1.8261958766119548 3.850194 1.269956 0.7729999 1127935241
6.37314 50.25195 2000.701 0.03909881 2.741224737520888 5.682961 1.472897 2.556323 1127937226
32.04981 24.64521 2354.66 0.5800335 3.9074983065645057 4.988948 3.412732 1.931396 1127939241
60.50554 49.13206 1747.833 -0.6820102 5.28364729374762 2.9776 0.9847902 1.360846 1127941241
44.74941 6.234643 2047.875 1.134227 3.248283768905303 5.126205 1.324221 2.492553 1127943235
41.95515 8.977435 2338.474 0.5072743 1.3088698936803027 5.598485 5.582414 2.211312 1127945224
6.554525 53.76242 2394.047 -0.8485001 5.280572873408076 2.978062 0.7576567 1.363307 1127947228
20.5957 10.31364 1970.131 0.7552749 1.8910256397679674 5.622787 0.2711849 0.5290712 1127949223
42.44608 15.50525 2074.342 -0.1104358 3.1772340692290797 2.186975 1.096506 0.6283141 1127951222
39.60419 4.551941 2371.929 0.4155482 4.571647328167664 2.987395 1.766514 2.587735 1127953235
34.63368 24.19118 2328.196 1.137211 5.591729098158524 4.704917 2.151398 0.7816564 1127955240
12.72614 49.54814 2382.504 0.9613547 3.8179551270181307 0.5365059 5.147975 1.344779 1127957223
64.1066 23.19401 1349.454 0.9230231 0.5244129859815345 4.069268 2.450396 1.669579 1127959240
34.97147 31.02425 1707.477 0.3060161 4.75126495604075 5.7895 4.565902 1.994253 1127961229
37.9687 22.02864 1713.537 -0.986445 3.7297292196048417 6.024281 4.663681 1.15152 1127963232
59.77172 54.1006 2476.159 0.9124067 4.251938873323006 3.385271 4.79566 0.9008231 1127965225
10.30296 27.45539 2218.339 0.5347463 1.6777513473675114 1.368585 0.5279005 1.593637 1127967239
20.64839 32.74165 1153.946 -0.6327191 5.894096387582458 2.114957 0.4956659 0.7005103 1127969240
10.96572 27.72777 1975.474 1.362781 4.062202778284181 1.879324 5.984341 2.194758 1127971238
8.417961 54.47987 1904.481 0.8001592 5.505630734612559 2.49893 3.842002 1.611737 1127973220
53.22399 10.72529 884.1455 -0.8410345 2.3842891252601746 6.212089 0.5795168 1.787147 1127975231
64.48994 23.24038 2352.522 -0.1662557 3.1363216819185524 2.790883 4.070613 0.8675629 1127977230
61.21986 8.057039 996.3403 1.013172 3.3230613046356936 4.091072 6.008249 0.4745053 1127979225
63.57421 17.41035 1812.774 -0.344884 4.940584809595229 3.692692 0.7810946 0.6431441 1127981223
46.84579 27.25774 1405.029 -0.2412854 4.7598826323259615 3.70708 6.19146 2.591118 1127983229
28.19914 16.27798 2473.484 -0.2068834 0.4670742140225741 2.130539 0.6710554 2.891196 1127985224
10.75455 43.92954 2056.189 -0.8801805 2.118239928811299 0.5147758 0.5344301 2.200695 1127987233
24.72478 24.50847 2152.483 -1.107414 1.0903759241702176 6.162549 5.76214 3.007663 1127989232
34.4677 22.84451 1857.276 -0.06616191 2.717224310621013 2.237883 4.431587 1.283957 1127991236
16.92264 26.01055 2133.976 0.1342505 2.001771464088442 4.879784 4.008644 2.371227 1127993236
15.41858 38.3714 2134.772 -0.4654895 5.879209953057789 1.886925 0.8083965 1.33562 1127995236
5.134737 24.39249 1463.642 -0.4330277 0.06671146304157105 1.875681 4.00835 2.118286 1127997232
21.86308 22.05861 2268.305 -1.430045 0.5499556941287267 5.676883 2.52931 1.823872 1127999217
15.78716 13.62877 1242.582 -0.1767486 5.707570090863946 6.159724 1.089029 1.565412 1128001221
23.62156 4.983885 1320.866 0.3313347 6.058948261710093 5.291358 4.83203 1.403947 1128003222
58.45124 34.01447 2385.094 -0.8235859 1.0856751276807302 4.081732 5.829913 0.9487346 1128005223
10.72711 41.41916 2247.414 0.08189471 0.6698547936322541 1.03214 1.983157 1.377521 1128007236
40.9525 3.60817 1088.735 -0.2058574 0.32449735004789204 3.234895 5.920064 1.256967 1128009230
20.46763 51.39362 422.6884 0.1396355 4.872902686114166 0.736716 1.886242 2.367039 1128011234
48.14101 8.912236 1836.674 -0.9446242 2.9061713386067183 0.07143954 6.230696 0.4446692 1128013226
15.02105 8.513439 2001.187 1.146364 0.45962779437118684 1.906139 0.7800142 2.10531 1128015236
5.756994 20.63294 2480.507 -0.7207164 4.888665374517068 5.257195 3.530052 1.189923 1128017224
55.02988 35.53369 462.8634 0.05550194 1.645039161645542 1.657856 0.3669191 1.495926 1128019225
12.79809 9.481791 1934.394 -0.3099339 1.6126844897300145 5.285113 2.168176 1.372916 1128021241
49.36305 12.05582 1879.593 -0.7129388 1.7223493584098435 4.048385 5.218856 1.338035 1128023222
33.32311 25.19828 2264.783 0.3262424 0.4494116098868801 1.758095 2.182544 1.819895 1128025235
7.602347 43.44022 1798.041 0.6142242 3.235783879958177 3.472721 5.943788 2.992131 1128027219
15.08266 33.57614 1712.696 0.9609591 1.1864098663428706 4.982234 0.5902075 0.1799008 1128029237
19.49815 29.7028 2467.294 -0.2429924 0.9055230221639761 4.51788 0.03489327 1.630514 1128031229
60.89058 43.89013 2259.732 0.1458173 3.3509169598911797 0.09603411 3.377309 1.557181 1128033232
7.067331 12.28031 2398.685 -0.4321412 2.493499792814106 5.944233 4.97656 1.447628 1128035227
8.091267 47.54483 2071.498 1.487894 0.5941274629805378 4.843437 5.634895 0.5938069 1128037220
29.19882 34.49553 1974.032 -0.7524872 1.4942217020945066 2.069611 2.259932 2.404298 1128039221
37.99281 30.89147 2202.048 0.4355078 1.0023939320018656 1.460427 0.1941601 2.368948 1128041236
26.73528 54.55955 2463.817 0.9065926 1.5276240347813257 2.600483 5.719798 1.033299 1128043238
50.42551 23.04036 1899.759 -0.6338364 2.722100829363768 3.622893 1.665987 2.426249 1128045219
35.39767 27.12087 2392.086 0.4033924 5.375147060930821 5.627747 5.987872 0.5227256 1128047227
47.41963 6.106128 1910.745 0.5488543 1.375553871774315 0.6378642 2.417535 1.621515 1128049228
47.3483 31.37952 2271.35 0.7536609 0.03826801326809459 4.973303 2.139946 1.802495 1128051231
21.38862 45.14003 1554.225 -0.5091077 5.696206363347443 3.506942 5.809194 1.421407 1128053228
47.60047 43.51163 1531.984 0.8589755 4.692706550508007 0.06607679 5.883474 1.83146 1128055230
5.25956 9.758461 2246.312 0.8982395 1.4772446603966785 4.929851 5.438944 0.9825143 1128057221
47.43672 54.57856 2453.69 -0.2733051 6.160294632609435 1.678267 1.513298 2.137987 1128059240
47.45287 52.66169 1468.845 1.233546 5.752298406623737 3.83955 1.326674 2.15345 1128061221
47.99388 42.71767 1341.26 0.5350823 1.151235160759967 2.999206 2.180624 2.722138 1128063238
22.47117 25.79335 1045.057 -1.032725 2.5668177138942667 3.144664 4.675529 0.2740394 1128065224
44.53646 23.35184 2210.233 0.9695206 1.1113267644033442 3.26833 0.1855501 2.825513 1128067231
50.45201 28.52326 2478.082 1.19629 6.144244875460714 2.595878 5.055192 2.39329 1128069217
54.33354 45.12443 1457.122 0.8434916 4.750924858970535 4.938295 1.943527 1.437903 1128071222
13.38484 38.42647 2270.701 -0.2118203 6.062512864191518 0.9983357 4.902413 1.256764 1128073237
13.06854 41.3358 1998.146 0.03783473 5.794182811318166 3.071399 6.107502 0.9363306 1128075229
48.50008 6.956906 2368.854 -0.3806807 4.267711577958977 2.924155 3.707315 1.057104 1128077225
42.86147 33.84111 2454.55 0.5490221 5.167630567281009 1.556075 0.5252401 1.620052 1128079240
43.42675 44.9853 1471.974 -1.135075 0.36062936429232906 4.392878 0.8324367 1.287732 1128081234
48.95467 22.25491 1662.979 -0.03847034 5.977606518463432 1.279817 5.935814 2.2785 1128083224
25.71571 42.97919 1676.706 -0.3139704 2.3105381237038785 6.260533 3.429098 0.967244 1128085231
31.39743 54.70055 1342.196 1.016182 3.292197665629061 3.522223 4.927639 2.53219 1128087218
17.09799 38.53138 995.3201 -0.7722194 0.2786481257179574 4.509653 4.026991 2.45434 1128089236
58.04651 49.58765 2178.092 1.065964 2.8760179701568234 5.795327 4.779947 0.7466914 1128091221
55.85528 46.79275 2053.394 0.005175614 0.6027630017459913 2.584727 3.328564 2.250834 1128093234
63.68335 13.73972 1438.234 -0.4271312 5.313908708085506 0.6513255 3.247144 1.487295 1128095234
60.60891 23.83466 2343.587 -0.2286672 5.813286467782888 1.442771 3.654575 0.1627604 1128097240
10.61989 53.03097 1904.12 0.06430683 0.014004950132296301 2.231191 1.418017 1.098712 1128099236
35.28594 26.79852 1726.065 1.306135 1.9481832359714488 4.155867 1.207974 0.6650959 1128101238
38.60704 51.9315 1674.45 0.2508564 2.482240862574038 4.754643 1.741416 0.4425662 1128103231
39.56826 14.86004 2248.2 -0.5431879 1.4332953281090184 0.7909113 4.706671 2.514807 1128105241
47.86284 37.40868 2019.078 -0.2692142 5.061042803172455 2.552541 4.426048 1.602048 1128107231
8.310105 33.82645 1804.524 -0.04349369 5.4397730109559745 6.084072 5.432932 0.8418617 1128109220
17.94477 49.11389 1909.613 0.4558192 3.266504823911312 4.269772 1.179775 1.62561 1128111235
50.99929 53.97175 1578.051 0.04635778 2.185353824705892 6.1146 1.500083 0.4336525 1128113228
44.49336 50.52156 2130.625 -0.901028 0.9158098720043952 4.697368 0.005173267 1.311536 1128115230
28.51647 18.80607 1768.813 -1.411244 4.714771972772866 4.577149 0.6812891 1.119766 1128117217
32.04206 16.01652 2319.873 -0.2322309 0.6363836471836137 0.8102463 2.43925 1.55779 1128119227
40.25483 54.1694 2091.119 0.4358501 1.9476154383127167 1.187652 3.25001 1.964324 1128121222
33.67693 28.56656 2222.835 0.8819486 0.8752748074447325 5.690031 4.452902 1.691131 1128123233
51.017 43.37059 1927.0 -0.006119409 3.8189098963747554 5.169452 3.092006 1.279595 1128125237
36.62636 47.64466 2407.493 -1.012705 6.081567015680918 5.331002 4.622216 1.411215 1128127230
58.19544 17.5253 641.8546 -0.6163123 0.8513906546985552 3.092174 0.9319491 1.770169 1128129236
29.34875 22.75401 740.1822 -0.8231198 3.349352045534836 0.02106052 6.276837 2.544366 1128131233
49.25802 52.37705 1778.263 0.3385151 0.46571738896899006 0.4623108 4.339961 2.136994 1128133222
46.6062 8.792605 1139.072 -0.3411463 2.20308132913204 3.990354 1.096802 1.10408 1128135239
7.071377 14.33313 2408.685 1.403787 5.370386139865225 1.104497 4.176537 0.751231 1128137217
33.48556 43.10281 1898.095 -0.568457 5.133602248458267 4.865524 6.002392 1.109527 1128139235
26.31936 37.77645 1617.998 0.1820423 3.717381930019549 2.752814 5.713021 0.9770054 1128141232
37.10944 20.57677 2206.695 -0.4569214 4.412507379555684 3.494439 0.7284043 0.09074112 1128143229
30.44198 41.45807 1457.44 0.395742 0.45889041640919714 1.909813 1.204072 0.2700497 1128145227
62.89443 31.50002 1144.365 0.1892101 4.077473178313888 1.384341 5.387291 1.832225 1128147238
8.429502 52.49474 1693.984 0.7584971 1.4767637903977473 3.618745 3.009439 2.360782 1128149223
44.65622 23.69837 1821.857 0.4614711 1.2512086494506391 4.334478 5.113699 0.5371357 1128151239
48.31801 38.72644 1657.152 -0.8613712 4.917473766105907 4.042057 4.041182 1.991642 1128153219
50.42207 21.53472 1955.304 -1.285038 4.574218103804817 2.752611 2.881749 1.154655 1128155230
16.95724 51.23444 2348.614 0.7800816 2.5295873328694896 5.096704 2.312835 1.157559 1128157220
28.92609 45.51759 858.1246 0.1418236 4.710926846903824 3.15664 3.98728 0.9048401 1128159230
35.65854 46.07025 2322.146 1.083495 4.772804583827458 4.35051 0.7078733 1.234541 1128161223
37.2617 53.39078 1583.246 -0.7238793 5.078733654209721 5.61604 2.763429 0.5597823 1128163240
61.18944 20.14461 1810.279 1.229674 3.6971590966685497 2.525388 1.671017 2.150889 1128165238
61.46553 30.89688 765.1083 0.07504711 1.9589038260427358 0.5982136 0.2193721 1.020916 1128167217
54.9048 24.00695 2197.147 -0.9099018 4.250361627648893 4.41257 0.7065746 0.9418871 1128169241
22.92556 19.69972 2133.376 0.3045436 1.6216446566992175 1.471306 4.974313 1.486489 1128171240
9.49618 49.44938 1593.233 -0.5422009 2.336067990367958 1.409418 5.881287 1.499248 1128173223
30.49078 12.40935 1566.756 -0.6292458 4.9549300070328925 4.176227 4.764745 1.423094 1128175221
26.20276 20.42429 2398.115 0.7074914 3.1119648763823378 3.713432 1.210292 2.115952 1128177240
61.12745 14.10351 2360.368 0.1455901 0.6626350348393402 2.0926 0.05122383 2.216304 1128179226
17.61949 24.62978 1710.647 -0.2867053 3.8918184324110214 3.963194 6.143959 2.001299 1128181229
19.25028 24.09607 2025.068 0.6385656 1.3695119238560522 0.9616765 4.072802 2.179957 1128183236
60.36948 21.4124 1867.605 -0.0283467 5.37408299275274 1.741713 3.341683 0.5081128 1128185228
19.3035 26.34961 2406.361 -0.850639 3.592260520043858 0.4509875 3.089158 1.263034 1128187217
63.95225 13.42416 1537.583 0.8126904 2.7461521549863477 1.751994 0.1820062 1.916984 1128189232
17.6212 42.63234 2408.053 -0.1825858 5.584530994511518 3.965661 2.754575 2.411002 1128191229
49.7135 8.94121 1918.721 -0.7795187 5.795619015899213 4.616387 4.354802 0.7533208 1128193220
19.50019 22.89179 1858.895 -1.130009 4.672030878643348 4.607778 5.479888 2.486166 1128195225
21.76485 18.97139 1954.192 -0.6430765 3.8899764716596863 0.7555017 5.858758 1.994163 1128197231
27.05198 43.56479 2150.741 1.088602 4.4829636882613 1.558317 4.953589 1.483796 1128199239
27.44709 45.64505 1600.877 0.654851 4.389558495165041 5.907094 3.202546 2.118748 1128201235
42.83517 46.12504 1697.552 -1.103672 6.143899345520261 6.107756 1.981291 2.230739 1128203237
58.96394 14.56462 1245.444 0.2861879 5.572517506615334 3.88333 6.121663 2.278567 1128205238
41.34996 13.41437 987.0055 -0.718275 2.101022498363463 2.211895 1.928124 1.127607 1128207239
57.71012 20.52775 1064.491 -1.016075 5.372111547735479 5.450762 0.1258563 1.425273 1128209240
15.34118 32.26759 983.3086 -1.146736 4.8510556352238225 4.862895 4.747113 1.929003 1128211233
8.809395 43.69364 2082.766 -0.3143725 1.8979213502330907 4.275693 4.148081 1.800694 1128213239
24.9879 53.49928 2411.794 0.149311 2.931062304459928 2.507183 0.1794342 2.192415 1128215217
55.72054 54.37821 1401.257 -0.2242951 1.9053194687163426 5.970968 2.040133 0.4808967 1128217219
41.91693 49.8433 1700.422 -0.4188216 4.0556716995211985 1.247847 3.573571 0.9337184 1128219233
35.41833 4.570723 1835.396 0.6170484 5.1630633108448905 6.194792 3.859113 2.245573 1128221219
5.860114 4.626199 1566.23 -0.5331858 5.892544101600727 1.672809 4.233375 2.404692 1128223217
21.30766 39.67215 1861.116 0.7510285 0.24228495681164475 1.734614 1.904003 2.106532 1128225230
39.03 52.38116 2439.797 -0.7411085 5.465937984701313 2.139368 1.260365 1.825645 1128227223
18.84372 19.78372 2424.935 0.3984255 0.07065394161473648 1.814722 0.311165 0.1410187 1128229221
24.59065 29.42094 1766.898 0.6107615 5.72045666277846 3.440411 5.733819 2.230738 1128231232
58.92822 54.75742 1482.259 0.6297913 1.7090043344520467 1.410984 0.3054319 1.833146 1128233229
22.59175 5.167707 2491.627 0.1645036 0.6544242658579691 0.2649094 1.806728 2.889531 1128235225
45.78758 47.81042 2274.175 0.2289544 3.8568643503400466 0.2075119 0.04291181 1.693175 1128237237
35.55943 41.63159 2293.053 1.254819 3.193671006332451 4.107952 4.197249 2.2789 1128239220
12.33842 24.74642 2043.219 -0.4234468 0.4340891296945628 2.809734 3.785266 2.109555 1128241234
39.02336 44.38102 2041.557 0.108875 1.9198804295316307 5.156079 0.3223683 1.847098 1128243223
40.67369 28.45088 2251.783 -0.6540279 5.974795526186071 5.723858 2.965653 1.318427 1128245236
6.629842 35.56241 2291.753 -1.290688 0.9305561544955125 4.540107 0.1657316 1.064165 1128247230
13.84505 39.32119 1782.162 -0.8790272 2.268084078111869 4.490242 5.802216 0.2817779 1128249227
54.3571 3.293592 798.7715 -0.1072612 1.6257128399898733 4.381575 1.799657 1.768051 1128251222
48.9898 9.856052 2477.589 -0.06301711 5.27722416322068 0.6386619 4.312856 2.817487 1128253232
62.32483 25.17756 2302.223 -0.9455357 3.1157030954651503 4.499249 5.103705 1.585938 1128255225
64.36107 27.26127 1558.323 -0.3968874 3.2050075809107597 0.7063048 0.4958541 2.441437 1128257224
61.72465 12.2338 2451.171 0.3206136 1.0173181609046296 1.971716 5.729376 1.899058 1128259229
11.33344 22.16967 1468.697 -0.1598915 5.041316173986715 2.363982 3.592565 2.402224 1128261238
42.05737 5.608603 2427.315 -0.9792948 2.164192420756386 4.334445 3.931194 0.4521594 1128263234
48.09224 47.93156 1581.621 0.06045005 4.143207922288283 4.655813 1.148833 1.52863 1128265235
